specimen_label,site_name,date_cest,method,method_repeat,sex,stage,id_confidence,suborder,family,subfamily,genus,species
TAV06 20211006 H1 C003,TAV06,2021-10-06,Hand,1,Unknown,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Chorthippus,Chorthippus apricarius
TAV08 20211006 H1 C001,TAV08,2021-10-06,Hand,1,Female,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Chorthippus,Chorthippus apricarius
TAV09 20211006 N1 C001,TAV09,2021-10-06,Net,1,Female,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Chorthippus,Chorthippus apricarius
TAV09 20211006 N1 C015,TAV09,2021-10-06,Net,1,Female,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Omocestus,Omocestus haemorrhoidalis
TOR05 20211005 H1 C002,TOR05,2021-10-05,Hand,1,Female,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Omocestus,Omocestus haemorrhoidalis
TOR05 20211005 H1 C008,TOR05,2021-10-05,Hand,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,,
TOR03 20210919 N2 C001,TOR03,2021-09-19,Net,2,Unknown,Unknown,Confirmed,Caelifera,,,,
MOL05 20211002 N2 C001,MOL05,2021-10-02,Net,2,Female,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Omocestus,Omocestus haemorrhoidalis
BES02 20211004 H1 C001,BES02,2021-10-04,Hand,1,Male,Adult,Confirmed,Caelifera,Acrididae,Oedipodinae,Sphingonotus,Sphingonotus azurescens
TAV06 20211006 H1 C004,TAV06,2021-10-06,Hand,1,Female,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Stenobothrus,Stenobothrus stigmaticus
TOR02 20211004 N1 C004,TOR02,2021-10-04,Net,1,Female,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Chorthippus,Chorthippus jacobsi
TOR06 20211005 H1 C005,TOR06,2021-10-05,Hand,1,Male,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Omocestus,Omocestus haemorrhoidalis
TOR06 20211005 H1 C003,TOR06,2021-10-05,Hand,1,Female,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Stenobothrus,Stenobothrus stigmaticus
TOR06 20210919 H1 C004,TOR06,2021-09-19,Hand,1,Female,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Omocestus,Omocestus haemorrhoidalis
TOR06 20210919 H1 C003,TOR06,2021-09-19,Hand,1,Female,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Omocestus,Omocestus haemorrhoidalis
TOR04 20211005 N1 C002,TOR04,2021-10-05,Net,1,Female,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Omocestus,Omocestus haemorrhoidalis
TOR04 20211005 N1 C006,TOR04,2021-10-05,Net,1,Female,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Omocestus,Omocestus haemorrhoidalis
TOR04 20211005 N2 C001,TOR04,2021-10-05,Net,2,Male,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Omocestus,Omocestus haemorrhoidalis
TOR04 20211005 N2 C009,TOR04,2021-10-05,Net,2,Male,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Omocestus,Omocestus haemorrhoidalis
TOR04 20211005 N1 C005,TOR04,2021-10-05,Net,1,Male,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Omocestus,Omocestus haemorrhoidalis
TOR04 20211005 H1 C003,TOR04,2021-10-05,Hand,1,Female,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Omocestus,Omocestus haemorrhoidalis
TOR04 20211005 H1 C004,TOR04,2021-10-05,Hand,1,Female,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Omocestus,Omocestus haemorrhoidalis
TOR04 20211005 H1 C001,TOR04,2021-10-05,Hand,1,Male,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Omocestus,Omocestus haemorrhoidalis
TAV08 20211006 H1 C003,TAV08,2021-10-06,Hand,1,Female,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Omocestus,Omocestus haemorrhoidalis
TAV08 20211006 H1 C005,TAV08,2021-10-06,Hand,1,Female,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Omocestus,Omocestus haemorrhoidalis
TAV08 20211006 H1 C004,TAV08,2021-10-06,Hand,1,Female,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Omocestus,Omocestus haemorrhoidalis
TAV08 20211006 N1 C010,TAV08,2021-10-06,Net,1,Female,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Omocestus,Omocestus haemorrhoidalis
TAV08 20211006 N1 C011,TAV08,2021-10-06,Net,1,Female,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Omocestus,Omocestus haemorrhoidalis
TAV08 20211006 N1 C008,TAV08,2021-10-06,Net,1,Female,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Omocestus,Omocestus haemorrhoidalis
TAV08 20211006 N1 C014,TAV08,2021-10-06,Net,1,Female,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Omocestus,Omocestus haemorrhoidalis
TAV08 20211006 N1 C015,TAV08,2021-10-06,Net,1,Female,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Omocestus,Omocestus haemorrhoidalis
TAV08 20211006 N1 C005,TAV08,2021-10-06,Net,1,Male,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Omocestus,Omocestus haemorrhoidalis
TAV08 20211006 N1 C012,TAV08,2021-10-06,Net,1,Female,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Omocestus,Omocestus haemorrhoidalis
TAV08 20211006 N1 C007,TAV08,2021-10-06,Net,1,Female,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Omocestus,Omocestus haemorrhoidalis
TAV09 20211006 H1 C021,TAV09,2021-10-06,Hand,1,Female,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Chorthippus,Chorthippus dorsatus
TAV09 20211006 N1 C013,TAV09,2021-10-06,Net,1,Male,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Chorthippus,Chorthippus dorsatus
TOR04 20211005 N2 C006,TOR04,2021-10-05,Net,2,Female,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,Pseudochorthippus parallelus
TOR04 20211005 N2 C005,TOR04,2021-10-05,Net,2,Female,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,Pseudochorthippus parallelus
TAV09 20211006 N1 C011,TAV09,2021-10-06,Net,1,Female,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Chorthippus,Chorthippus albomarginatus
TAV09 20211006 N1 C007,TAV09,2021-10-06,Net,1,Male,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Chorthippus,Chorthippus dorsatus
TAV09 20211006 N1 C002,TAV09,2021-10-06,Net,1,Male,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Chorthippus,Chorthippus albomarginatus
MOL04 20211002 N1 C001,MOL04,2021-10-02,Net,1,Male,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Stenobothrus,Stenobothrus lineatus
MOL09 20211002 N1 C001,MOL09,2021-10-02,Net,1,Female,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Stenobothrus,Stenobothrus nigromaculatus
TOR05 20211005 N1 C003,TOR05,2021-10-05,Net,1,Female,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Stenobothrus,Stenobothrus stigmaticus
TOR05 20211005 H1 C005,TOR05,2021-10-05,Hand,1,Female,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Stenobothrus,Stenobothrus stigmaticus
TOR05 20211005 H1 C001,TOR05,2021-10-05,Hand,1,Female,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Stenobothrus,Stenobothrus nigromaculatus
TOR10 20211004 H1 C003,TOR10,2021-10-04,Hand,1,Female,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Chorthippus,Chorthippus biguttulus
TOR05 20211005 H1 C003,TOR05,2021-10-05,Hand,1,Male,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Omocestus,Omocestus haemorrhoidalis
TAV09 20211006 N1 C004,TAV09,2021-10-06,Net,1,Male,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Chorthippus,Chorthippus dorsatus
TOR07 20211005 N1 C001,TOR07,2021-10-05,Net,1,Male,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Omocestus,Omocestus haemorrhoidalis
TOR06 20211005 N1 C002,TOR06,2021-10-05,Net,1,Male,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Omocestus,Omocestus haemorrhoidalis
MOL08 20211002 H1 C001,MOL08,2021-10-02,Hand,1,Male,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Chorthippus,Chorthippus biguttulus
MOL08 20211002 H1 C002,MOL08,2021-10-02,Hand,1,Male,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Omocestus,Omocestus haemorrhoidalis
TOR02 20211004 N1 C001,TOR02,2021-10-04,Net,1,Male,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Chorthippus,Chorthippus biguttulus
TOR02 20211004 N1 C006,TOR02,2021-10-04,Net,1,Male,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Chorthippus,Chorthippus biguttulus
TOR04 20211005 N2 C002,TOR04,2021-10-05,Net,2,Male,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Omocestus,Omocestus haemorrhoidalis
TOR04 20211005 N2 C008,TOR04,2021-10-05,Net,2,Male,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Omocestus,Omocestus haemorrhoidalis
TOR04 20211005 N1 C004,TOR04,2021-10-05,Net,1,Male,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Omocestus,Omocestus haemorrhoidalis
BOR02 20211004 H1 E001,BOR02,2021-10-04,Hand,1,Female,Adult,Confirmed,Ensifera,Tettigoniidae,Tettigoniinae,Tessellana,Tessellana tessellata
TOR02 20211004 N1 E002,TOR02,2021-10-04,Net,1,Female,Adult,Confirmed,Ensifera,Tettigoniidae,Tettigoniinae,Tessellana,Tessellana tessellata
TOR02 20211004 N1 E001,TOR02,2021-10-04,Net,1,Male,Adult,Confirmed,Ensifera,Tettigoniidae,Tettigoniinae,Tessellana,Tessellana tessellata
TOR02 20211004 H1 E001,TOR02,2021-10-04,Hand,1,Female,Adult,Confirmed,Ensifera,Tettigoniidae,Tettigoniinae,Tessellana,Tessellana tessellata
TOR02 20210919 H1 C001,TOR02,2021-09-19,Hand,1,Male,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Chorthippus,Chorthippus biguttulus
TOR02 20211004 N1 E003,TOR02,2021-10-04,Net,1,Male,Adult,Confirmed,Ensifera,Tettigoniidae,Tettigoniinae,Platycleis,Platycleis albopunctata
TOR02 20211004 H1 E002,TOR02,2021-10-04,Hand,1,Female,Adult,Confirmed,Ensifera,Tettigoniidae,Tettigoniinae,Tessellana,Tessellana tessellata
TOR06 20211005 N2 C001,TOR06,2021-10-05,Net,2,Female,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Gomphoceridius,Gomphoceridius brevipennis
TAV07 20210917 H1 C001,TAV07,2021-09-17,Hand,1,Male,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,Pseudochorthippus parallelus
TAV07 20210917 H1 C004,TAV07,2021-09-17,Hand,1,Male,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Stenobothrus,Stenobothrus stigmaticus
TAV07 20210917 H1 C006,TAV07,2021-09-17,Hand,1,Male,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Chorthippus,Chorthippus apricarius
TAV07 20210917 H1 C009,TAV07,2021-09-17,Hand,1,Female,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,Pseudochorthippus parallelus
TAV07 20210917 H1 C010,TAV07,2021-09-17,Hand,1,Male,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Omocestus,Omocestus haemorrhoidalis
MOL09 20210915 N1 C001,MOL09,2021-09-15,Net,1,Male,Adult,Confirmed,Caelifera,Acrididae,Oedipodinae,Oedipoda,Oedipoda caerulescens
MOL09 20210915 N1 C004,MOL09,2021-09-15,Net,1,Male,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Omocestus,Omocestus haemorrhoidalis
TAV07 20210917 H1 E001,TAV07,2021-09-17,Hand,1,Female,Adult,Confirmed,Ensifera,Tettigoniidae,Tettigoniinae,Pholidoptera,Pholidoptera griseoaptera
TOR10 20210914 H1 C001,TOR10,2021-09-14,Hand,1,Male,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Stauroderus,Stauroderus scalaris
TOR10 20210914 H1 C002,TOR10,2021-09-14,Hand,1,Female,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Chorthippus,
TOR10 20210914 H1 C003,TOR10,2021-09-14,Hand,1,Female,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Chorthippus,Chorthippus albomarginatus
TOR10 20210914 H1 C004,TOR10,2021-09-14,Hand,1,Male,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Omocestus,Omocestus haemorrhoidalis
TOR10 20210914 H1 C005,TOR10,2021-09-14,Hand,1,Female,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Omocestus,Omocestus haemorrhoidalis
TOR10 20210914 N1 C001,TOR10,2021-09-14,Net,1,Male,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Omocestus,Omocestus haemorrhoidalis
TOR10 20210914 N1 C002,TOR10,2021-09-14,Net,1,Female,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Stauroderus,Stauroderus scalaris
TOR10 20210914 N1 C004,TOR10,2021-09-14,Net,1,Male,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Chorthippus,Chorthippus biguttulus
TAV01 20210917 N2 C001,TAV01,2021-09-17,Net,2,Female,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Gomphoceridius,Gomphoceridius brevipennis
MOL05 20210915 N2 C001,MOL05,2021-09-15,Net,2,Female,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Stenobothrus,Stenobothrus nigromaculatus
BOR02 20210914 N1 C001,BOR02,2021-09-14,Net,1,Male,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,Pseudochorthippus parallelus
MOL04 20210915 H1 C001,MOL04,2021-09-15,Hand,1,Female,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Gomphoceridius,Gomphoceridius brevipennis
MOL04 20210915 H1 C003,MOL04,2021-09-15,Hand,1,Female,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Omocestus,Omocestus haemorrhoidalis
TAV03 20210917 N2 C001,TAV03,2021-09-17,Net,2,Male,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Gomphoceridius,Gomphoceridius brevipennis
MOL02 20210915 H1 C001,MOL02,2021-09-15,Hand,1,Male,Adult,Confirmed,Caelifera,Acrididae,Melanoplinae,Cophopodisma,Cophopodisma pyrenaea
BES02 20210914 N1 C001,BES02,2021-09-14,Net,1,Male,Adult,Confirmed,Caelifera,Acrididae,Oedipodinae,Oedipoda,Oedipoda caerulescens
BES02 20210914 N1 C002,BES02,2021-09-14,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,,
TAV05 20210917 N1 C001,TAV05,2021-09-17,Net,1,Male,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Gomphoceridius,Gomphoceridius brevipennis
TAV05 20210917 N1 C002,TAV05,2021-09-17,Net,1,Male,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Gomphoceridius,Gomphoceridius brevipennis
TAV05 20210917 N1 C003,TAV05,2021-09-17,Net,1,Male,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Gomphoceridius,Gomphoceridius brevipennis
MOL05 20210915 N1 C001,MOL05,2021-09-15,Net,1,Female,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Stenobothrus,Stenobothrus lineatus
MOL05 20210915 H1 C001,MOL05,2021-09-15,Hand,1,Male,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Stenobothrus,Stenobothrus nigromaculatus
BES01 20210914 N1 C001,BES01,2021-09-14,Net,1,Male,Adult,Confirmed,Caelifera,Acrididae,Oedipodinae,Oedipoda,Oedipoda caerulescens
BES01 20210914 N1 C002,BES01,2021-09-14,Net,1,Female,Adult,Confirmed,Caelifera,Acrididae,Oedipodinae,Oedipoda,Oedipoda caerulescens
TOR04 20210919 N2 C003,TOR04,2021-09-19,Net,2,Female,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Omocestus,Omocestus haemorrhoidalis
TAV08 20210916 N1 C001,TAV08,2021-09-16,Net,1,Male,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,Pseudochorthippus parallelus
TAV08 20210916 N1 C002,TAV08,2021-09-16,Net,1,Male,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,Pseudochorthippus parallelus
TAV08 20210916 N1 C003,TAV08,2021-09-16,Net,1,Male,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,Pseudochorthippus parallelus
TAV08 20210916 N1 C006,TAV08,2021-09-16,Net,1,Female,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Chorthippus,
BES01 20210914 H1 C002,BES01,2021-09-14,Hand,1,Female,Adult,Confirmed,Caelifera,Acrididae,Oedipodinae,Oedipoda,Oedipoda caerulescens
BES01 20210914 H1 C004,BES01,2021-09-14,Hand,1,Female,Adult,Confirmed,Caelifera,Acrididae,Oedipodinae,Acrotylus,Acrotylus fischeri
BES01 20210914 H1 C005,BES01,2021-09-14,Hand,1,Female,Adult,Confirmed,Caelifera,Acrididae,Oedipodinae,Oedipoda,Oedipoda caerulescens
TAV09 20210916 H1 C002,TAV09,2021-09-16,Hand,1,Female,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Chorthippus,Chorthippus apricarius
TAV09 20210916 H1 C003,TAV09,2021-09-16,Hand,1,Female,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Chorthippus,Chorthippus apricarius
TAV09 20210916 H1 C005,TAV09,2021-09-16,Hand,1,Female,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Chorthippus,Chorthippus apricarius
TAV09 20210916 H1 C007,TAV09,2021-09-16,Hand,1,Male,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Chorthippus,Chorthippus dorsatus
TAV09 20210916 H1 C008,TAV09,2021-09-16,Hand,1,Male,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Stauroderus,Stauroderus scalaris
TAV09 20210916 H1 C011,TAV09,2021-09-16,Hand,1,Female,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Chorthippus,Chorthippus apricarius
TAV09 20210916 H1 E003,TAV09,2021-09-16,Hand,1,Female,Nymph,Confirmed,Ensifera,Tettigoniidae,Tettigoniinae,Metrioptera,
TAV07 20210917 N1 C001,TAV07,2021-09-17,Net,1,Male,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,Pseudochorthippus parallelus
TAV07 20210917 N1 C003,TAV07,2021-09-17,Net,1,Male,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Omocestus,Omocestus haemorrhoidalis
TAV07 20210917 N1 C005,TAV07,2021-09-17,Net,1,Female,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Stenobothrus,Stenobothrus stigmaticus
MOL06 20210915 N1 C003,MOL06,2021-09-15,Net,1,Male,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Omocestus,Omocestus haemorrhoidalis
MOL06 20210915 N1 C004,MOL06,2021-09-15,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,,
MOL06 20210915 N1 C005,MOL06,2021-09-15,Net,1,Male,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Stenobothrus,Stenobothrus nigromaculatus
MOL09 20210915 H1 C003,MOL09,2021-09-15,Hand,1,Male,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Chorthippus,Chorthippus biguttulus
MOL09 20210915 H1 C007,MOL09,2021-09-15,Hand,1,Male,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Stauroderus,Stauroderus scalaris
MOL09 20210915 H1 C009,MOL09,2021-09-15,Hand,1,Female,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Stenobothrus,
MOL09 20210915 H1 C010,MOL09,2021-09-15,Hand,1,Female,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Stenobothrus,Stenobothrus nigromaculatus
MOL09 20210915 H1 C011,MOL09,2021-09-15,Hand,1,Male,Adult,Confirmed,Caelifera,Acrididae,Oedipodinae,Oedipoda,Oedipoda caerulescens
MOL09 20210915 H1 C012,MOL09,2021-09-15,Hand,1,Female,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,,
MOL09 20210915 H1 C013,MOL09,2021-09-15,Hand,1,Female,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Chorthippus,Chorthippus brunneus
MOL09 20210915 H1 C015,MOL09,2021-09-15,Hand,1,Female,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Chorthippus,Chorthippus brunneus
MOL06 20210915 H1 C001,MOL06,2021-09-15,Hand,1,Male,Adult,Confirmed,Caelifera,Acrididae,Oedipodinae,Oedipoda,Oedipoda caerulescens
MOL06 20210915 H1 C003,MOL06,2021-09-15,Hand,1,Male,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Chorthippus,Chorthippus jacobsi
MOL06 20210915 H1 C004,MOL06,2021-09-15,Hand,1,Unknown,Unknown,Confirmed,Caelifera,Acrididae,Gomphocerinae,,
MOL06 20210915 H1 C005,MOL06,2021-09-15,Hand,1,Male,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Chorthippus,Chorthippus apricarius
MOL06 20210915 H1 C006,MOL06,2021-09-15,Hand,1,Unknown,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Chorthippus,
MOL06 20210915 H1 E001,MOL06,2021-09-15,Hand,1,Female,Adult,Confirmed,Ensifera,Tettigoniidae,Tettigoniinae,Pholidoptera,Pholidoptera griseoaptera
MOL08 20210915 H1 C001,MOL08,2021-09-15,Hand,1,Female,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Chorthippus,Chorthippus brunneus
MOL08 20210915 H1 C003,MOL08,2021-09-15,Hand,1,Female,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Chorthippus,Chorthippus apricarius
MOL08 20210915 H1 C004,MOL08,2021-09-15,Hand,1,Male,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Omocestus,Omocestus haemorrhoidalis
MOL08 20210915 H1 C005,MOL08,2021-09-15,Hand,1,Male,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Chorthippus,Chorthippus biguttulus
MOL08 20210915 H1 C006,MOL08,2021-09-15,Hand,1,Male,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Chorthippus,Chorthippus biguttulus
MOL08 20210915 H1 C007,MOL08,2021-09-15,Hand,1,Female,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,,
MOL08 20210915 H1 C008,MOL08,2021-09-15,Hand,1,Female,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Chorthippus,Chorthippus apricarius
MOL08 20210915 H1 E001,MOL08,2021-09-15,Hand,1,Male,Adult,Confirmed,Ensifera,Tettigoniidae,Tettigoniinae,Tessellana,Tessellana tessellata
BOR02 20210914 H1 C001,BOR02,2021-09-14,Hand,1,Female,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,Pseudochorthippus parallelus
BOR02 20210914 H1 C002,BOR02,2021-09-14,Hand,1,Male,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,Pseudochorthippus parallelus
BOR02 20210914 H1 C003,BOR02,2021-09-14,Hand,1,Male,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,Pseudochorthippus parallelus
BOR02 20210914 H1 C004,BOR02,2021-09-14,Hand,1,Female,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Chorthippus,Chorthippus vagans
BOR02 20210914 H1 E001,BOR02,2021-09-14,Hand,1,Female,Adult,Confirmed,Ensifera,Tettigoniidae,Tettigoniinae,Tessellana,Tessellana tessellata
TAV09 20210916 N1 C001,TAV09,2021-09-16,Net,1,Unknown,Unknown,Confirmed,Caelifera,,,,
TAV09 20210916 N1 C002,TAV09,2021-09-16,Net,1,Female,Unknown,Confirmed,Caelifera,,,,
TAV09 20210916 N1 C004,TAV09,2021-09-16,Net,1,Unknown,Unknown,Confirmed,Caelifera,,,,
TAV09 20210916 N1 C005,TAV09,2021-09-16,Net,1,Unknown,Unknown,Confirmed,Caelifera,,,,
TAV05 20210917 H1 C001,TAV05,2021-09-17,Hand,1,Female,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Omocestus,Omocestus antigai
TAV05 20210917 H1 C002,TAV05,2021-09-17,Hand,1,Male,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Gomphoceridius,Gomphoceridius brevipennis
TAV05 20210917 H1 C003,TAV05,2021-09-17,Hand,1,Male,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Gomphoceridius,Gomphoceridius brevipennis
TAV05 20210917 H1 C005,TAV05,2021-09-17,Hand,1,Male,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Gomphoceridius,Gomphoceridius brevipennis
TAV05 20210917 H1 C006,TAV05,2021-09-17,Hand,1,Male,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Chorthippus,Chorthippus binotatus
TOR10 20210914 H1 C006,TOR10,2021-09-14,Hand,1,Female,Adult,Confirmed,Caelifera,Acrididae,Gomphocerinae,Chorthippus,Chorthippus apricarius
TOR10 20210914 H1 C007,TOR10,2021-09-14,Hand,1,Female,Adult,Confirmed,Caelifera,Acrididae,Calliptaminae,Calliptamus,Calliptamus italicus
TOR01 20210914 H1 C002,TOR01,2021-09-14,Hand,1,Female,Adult,Confirmed,Caelifera,Acrididae,Oedipodinae,Mecosthetus,Mecosthetus parapleurus
TOR01 20210914 H1 E001,TOR01,2021-09-14,Hand,1,Female,Nymph,Confirmed,Ensifera,Tettigoniidae,Phaneropterinae,Leptophyes,Leptophyes punctatissima
TAV06 20210718 H1 C001,TAV06,2021-07-18,Hand,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,
TAV06 20210718 H1 C002,TAV06,2021-07-18,Hand,1,Female,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,,
TAV06 20210718 H1 C004,TAV06,2021-07-18,Hand,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TAV06 20210718 H1 C005,TAV06,2021-07-18,Hand,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TAV06 20210718 H1 C006,TAV06,2021-07-18,Hand,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TAV03 20210718 N2 C001,TAV03,2021-07-18,Net,2,Unknown,Nymph,Confirmed,Caelifera,,,,
